id_clima,parcela_id,temperatura_ambiente,humedad_relativa,precipitacion_mm,radiacion_solar,velocidad_viento,timestamp
1491,1,13.2,53.0,0.0,20.8,3.0,2026-02-27 08:00:00
1492,2,13.6,55.0,0.0,20.8,3.0,2026-02-27 08:00:00
1493,3,12.8,56.3,0.0,20.8,3.0,2026-02-27 08:00:00
1494,4,13.2,52.9,0.0,20.8,3.0,2026-02-27 08:00:00
1495,5,15.4,54.5,0.0,20.8,3.0,2026-02-27 08:00:00
1496,6,13.5,51.1,0.0,20.8,3.0,2026-02-27 08:00:00
1497,7,12.7,52.9,0.0,20.8,3.0,2026-02-27 08:00:00
1498,8,12.6,51.8,0.0,20.8,3.0,2026-02-27 08:00:00
1499,9,12.3,53.9,0.0,20.8,3.0,2026-02-27 08:00:00
1500,10,12.6,57.4,0.0,20.8,3.0,2026-02-27 08:00:00
1501,1,17.2,56.9,0.0,20.6,4.1,2026-02-28 08:00:00
1502,2,16.3,50.8,0.0,20.6,4.1,2026-02-28 08:00:00
1503,3,15.8,50.9,0.0,20.6,4.1,2026-02-28 08:00:00
1504,4,15.2,54.4,0.0,20.6,4.1,2026-02-28 08:00:00
1505,5,15.5,47.7,0.0,20.6,4.1,2026-02-28 08:00:00
1506,6,16.5,53.7,0.0,20.6,4.1,2026-02-28 08:00:00
1507,7,15.8,51.5,0.0,20.6,4.1,2026-02-28 08:00:00
1508,8,16.3,49.1,0.0,20.6,4.1,2026-02-28 08:00:00
1509,9,16.4,55.1,0.0,20.6,4.1,2026-02-28 08:00:00
1510,10,16.4,57.3,0.0,20.6,4.1,2026-02-28 08:00:00
1511,1,27.4,53.5,0.0,21.3,6.6,2026-03-01 08:00:00
1512,2,27.1,57.0,0.0,21.3,6.6,2026-03-01 08:00:00
1513,3,27.4,53.7,0.0,21.3,6.6,2026-03-01 08:00:00
1514,4,27.0,51.5,0.0,21.3,6.6,2026-03-01 08:00:00
1515,5,28.7,48.3,0.0,21.3,6.6,2026-03-01 08:00:00
1516,6,27.0,53.6,0.0,21.3,6.6,2026-03-01 08:00:00
1517,7,28.7,61.7,0.0,21.3,6.6,2026-03-01 08:00:00
1518,8,28.7,50.5,0.0,21.3,6.6,2026-03-01 08:00:00
1519,9,27.0,58.2,0.0,21.3,6.6,2026-03-01 08:00:00
1520,10,28.3,55.9,0.0,21.3,6.6,2026-03-01 08:00:00
1521,1,22.8,53.9,0.0,20.8,7.3,2026-03-02 08:00:00
1522,2,22.1,55.9,0.0,20.8,7.3,2026-03-02 08:00:00
1523,3,23.0,51.0,0.0,20.8,7.3,2026-03-02 08:00:00
1524,4,23.1,52.5,0.0,20.8,7.3,2026-03-02 08:00:00
1525,5,21.7,56.5,0.0,20.8,7.3,2026-03-02 08:00:00
1526,6,22.2,58.3,0.0,20.8,7.3,2026-03-02 08:00:00
1527,7,22.3,56.8,0.0,20.8,7.3,2026-03-02 08:00:00
1528,8,21.5,53.1,0.0,20.8,7.3,2026-03-02 08:00:00
1529,9,22.7,52.2,0.0,20.8,7.3,2026-03-02 08:00:00
1530,10,22.1,53.8,0.0,20.8,7.3,2026-03-02 08:00:00
1531,1,21.5,56.0,0.0,22.2,8.3,2026-03-03 08:00:00
1532,2,22.0,56.9,0.0,22.2,8.3,2026-03-03 08:00:00
1533,3,19.7,55.8,0.0,22.2,8.3,2026-03-03 08:00:00
1534,4,21.9,49.4,0.0,22.2,8.3,2026-03-03 08:00:00
1535,5,21.7,54.7,0.0,22.2,8.3,2026-03-03 08:00:00
1536,6,23.1,51.7,0.0,22.2,8.3,2026-03-03 08:00:00
1537,7,23.2,54.7,0.0,22.2,8.3,2026-03-03 08:00:00
1538,8,23.9,54.7,0.0,22.2,8.3,2026-03-03 08:00:00
1539,9,21.7,53.0,0.0,22.2,8.3,2026-03-03 08:00:00
1540,10,21.9,53.6,0.0,22.2,8.3,2026-03-03 08:00:00
1541,1,29.3,58.4,0.0,16.8,13.3,2026-03-04 08:00:00
1542,2,28.0,49.8,0.0,16.8,13.3,2026-03-04 08:00:00
1543,3,28.7,52.6,0.0,16.8,13.3,2026-03-04 08:00:00
1544,4,30.5,55.5,0.0,16.8,13.3,2026-03-04 08:00:00
1545,5,28.8,55.0,0.0,16.8,13.3,2026-03-04 08:00:00
1546,6,29.9,50.9,0.0,16.8,13.3,2026-03-04 08:00:00
1547,7,28.6,50.8,0.0,16.8,13.3,2026-03-04 08:00:00
1548,8,29.3,56.0,0.0,16.8,13.3,2026-03-04 08:00:00
1549,9,30.1,53.7,0.0,16.8,13.3,2026-03-04 08:00:00
1550,10,28.2,56.4,0.0,16.8,13.3,2026-03-04 08:00:00
1551,1,21.1,54.9,0.0,17.8,2.6,2026-03-05 08:00:00
1552,2,20.8,56.4,0.0,17.8,2.6,2026-03-05 08:00:00
1553,3,21.6,57.6,0.0,17.8,2.6,2026-03-05 08:00:00
1554,4,20.7,53.4,0.0,17.8,2.6,2026-03-05 08:00:00
1555,5,23.5,52.4,0.0,17.8,2.6,2026-03-05 08:00:00
1556,6,20.0,51.2,0.0,17.8,2.6,2026-03-05 08:00:00
1557,7,20.3,56.6,0.0,17.8,2.6,2026-03-05 08:00:00
1558,8,21.4,55.3,0.0,17.8,2.6,2026-03-05 08:00:00
1559,9,21.3,52.1,0.0,17.8,2.6,2026-03-05 08:00:00
1560,10,22.5,54.4,0.0,17.8,2.6,2026-03-05 08:00:00
1561,1,29.8,50.6,0.0,20.2,10.1,2026-03-06 08:00:00
1562,2,28.0,52.0,0.0,20.2,10.1,2026-03-06 08:00:00
1563,3,28.2,52.4,0.0,20.2,10.1,2026-03-06 08:00:00
1564,4,28.0,54.5,0.0,20.2,10.1,2026-03-06 08:00:00
1565,5,28.2,55.3,0.0,20.2,10.1,2026-03-06 08:00:00
1566,6,30.2,54.4,0.0,20.2,10.1,2026-03-06 08:00:00
1567,7,28.3,50.3,0.0,20.2,10.1,2026-03-06 08:00:00
1568,8,28.1,54.3,0.0,20.2,10.1,2026-03-06 08:00:00
1569,9,28.8,54.9,0.0,20.2,10.1,2026-03-06 08:00:00
1570,10,28.3,53.7,0.0,20.2,10.1,2026-03-06 08:00:00
1571,1,18.6,52.3,0.0,19.8,9.7,2026-03-07 08:00:00
1572,2,19.1,55.6,0.0,19.8,9.7,2026-03-07 08:00:00
1573,3,18.6,56.4,0.0,19.8,9.7,2026-03-07 08:00:00
1574,4,18.0,54.8,0.0,19.8,9.7,2026-03-07 08:00:00
1575,5,18.3,52.1,0.0,19.8,9.7,2026-03-07 08:00:00
1576,6,18.5,52.8,0.0,19.8,9.7,2026-03-07 08:00:00
1577,7,17.9,57.1,0.0,19.8,9.7,2026-03-07 08:00:00
1578,8,17.8,52.5,0.0,19.8,9.7,2026-03-07 08:00:00
1579,9,18.1,54.9,0.0,19.8,9.7,2026-03-07 08:00:00
1580,10,17.9,60.7,0.0,19.8,9.7,2026-03-07 08:00:00
1581,1,27.0,55.9,0.0,18.0,4.3,2026-03-08 08:00:00
1582,2,25.4,57.4,0.0,18.0,4.3,2026-03-08 08:00:00
1583,3,26.7,53.4,0.0,18.0,4.3,2026-03-08 08:00:00
1584,4,25.5,53.0,0.0,18.0,4.3,2026-03-08 08:00:00
1585,5,25.9,53.8,0.0,18.0,4.3,2026-03-08 08:00:00
1586,6,24.9,59.3,0.0,18.0,4.3,2026-03-08 08:00:00
1587,7,25.8,54.5,0.0,18.0,4.3,2026-03-08 08:00:00
1588,8,26.1,60.6,0.0,18.0,4.3,2026-03-08 08:00:00
1589,9,27.6,51.6,0.0,18.0,4.3,2026-03-08 08:00:00
1590,10,25.7,54.5,0.0,18.0,4.3,2026-03-08 08:00:00
1591,1,22.3,53.3,0.0,19.6,7.6,2026-03-09 08:00:00
1592,2,23.0,52.3,0.0,19.6,7.6,2026-03-09 08:00:00
1593,3,23.6,59.1,0.0,19.6,7.6,2026-03-09 08:00:00
1594,4,22.7,53.6,0.0,19.6,7.6,2026-03-09 08:00:00
1595,5,21.8,59.9,0.0,19.6,7.6,2026-03-09 08:00:00
1596,6,22.6,52.6,0.0,19.6,7.6,2026-03-09 08:00:00
1597,7,23.3,60.4,0.0,19.6,7.6,2026-03-09 08:00:00
1598,8,21.7,58.9,0.0,19.6,7.6,2026-03-09 08:00:00
1599,9,22.9,55.3,0.0,19.6,7.6,2026-03-09 08:00:00
1600,10,22.8,56.7,0.0,19.6,7.6,2026-03-09 08:00:00
1601,1,23.4,55.0,0.0,25.2,8.7,2026-03-10 08:00:00
1602,2,21.8,59.0,0.0,25.2,8.7,2026-03-10 08:00:00
1603,3,23.0,50.5,0.0,25.2,8.7,2026-03-10 08:00:00
1604,4,21.8,57.0,0.0,25.2,8.7,2026-03-10 08:00:00
1605,5,21.5,54.7,0.0,25.2,8.7,2026-03-10 08:00:00
1606,6,22.1,54.3,0.0,25.2,8.7,2026-03-10 08:00:00
1607,7,23.5,55.7,0.0,25.2,8.7,2026-03-10 08:00:00
1608,8,23.2,59.1,0.0,25.2,8.7,2026-03-10 08:00:00
1609,9,22.6,58.6,0.0,25.2,8.7,2026-03-10 08:00:00
1610,10,22.4,55.8,0.0,25.2,8.7,2026-03-10 08:00:00
1611,1,23.2,51.0,0.0,20.5,15.6,2026-03-11 08:00:00
1612,2,22.1,55.5,0.0,20.5,15.6,2026-03-11 08:00:00
1613,3,21.4,52.3,0.0,20.5,15.6,2026-03-11 08:00:00
1614,4,20.6,57.3,0.0,20.5,15.6,2026-03-11 08:00:00
1615,5,21.7,56.2,0.0,20.5,15.6,2026-03-11 08:00:00
1616,6,21.3,54.0,0.0,20.5,15.6,2026-03-11 08:00:00
1617,7,21.4,54.6,0.0,20.5,15.6,2026-03-11 08:00:00
1618,8,21.5,57.4,0.0,20.5,15.6,2026-03-11 08:00:00
1619,9,23.8,56.9,0.0,20.5,15.6,2026-03-11 08:00:00
1620,10,22.9,55.4,0.0,20.5,15.6,2026-03-11 08:00:00
1621,1,27.0,60.3,0.0,19.7,3.0,2026-03-12 08:00:00
1622,2,28.8,53.3,0.0,19.7,3.0,2026-03-12 08:00:00
1623,3,27.1,58.0,0.0,19.7,3.0,2026-03-12 08:00:00
1624,4,27.6,55.7,0.0,19.7,3.0,2026-03-12 08:00:00
1625,5,27.1,61.6,0.0,19.7,3.0,2026-03-12 08:00:00
1626,6,27.4,54.0,0.0,19.7,3.0,2026-03-12 08:00:00
1627,7,27.0,56.0,0.0,19.7,3.0,2026-03-12 08:00:00
1628,8,27.6,54.8,0.0,19.7,3.0,2026-03-12 08:00:00
1629,9,27.0,53.5,0.0,19.7,3.0,2026-03-12 08:00:00
1630,10,26.2,51.7,0.0,19.7,3.0,2026-03-12 08:00:00
1631,1,26.2,62.9,0.0,20.1,7.1,2026-03-13 08:00:00
1632,2,26.0,59.7,0.0,20.1,7.1,2026-03-13 08:00:00
1633,3,25.3,52.8,0.0,20.1,7.1,2026-03-13 08:00:00
1634,4,24.9,50.5,0.0,20.1,7.1,2026-03-13 08:00:00
1635,5,25.2,52.0,0.0,20.1,7.1,2026-03-13 08:00:00
1636,6,26.6,61.0,0.0,20.1,7.1,2026-03-13 08:00:00
1637,7,24.4,55.9,0.0,20.1,7.1,2026-03-13 08:00:00
1638,8,26.8,55.0,0.0,20.1,7.1,2026-03-13 08:00:00
1639,9,24.5,57.6,0.0,20.1,7.1,2026-03-13 08:00:00
1640,10,25.4,56.7,0.0,20.1,7.1,2026-03-13 08:00:00
1641,1,28.7,53.9,0.0,18.6,8.8,2026-03-14 08:00:00
1642,2,29.5,58.2,0.0,18.6,8.8,2026-03-14 08:00:00
1643,3,27.9,58.4,0.0,18.6,8.8,2026-03-14 08:00:00
1644,4,29.6,57.0,0.0,18.6,8.8,2026-03-14 08:00:00
1645,5,28.6,52.9,0.0,18.6,8.8,2026-03-14 08:00:00
1646,6,28.0,54.6,0.0,18.6,8.8,2026-03-14 08:00:00
1647,7,30.1,53.0,0.0,18.6,8.8,2026-03-14 08:00:00
1648,8,30.1,54.8,0.0,18.6,8.8,2026-03-14 08:00:00
1649,9,29.4,51.2,0.0,18.6,8.8,2026-03-14 08:00:00
1650,10,29.8,59.0,0.0,18.6,8.8,2026-03-14 08:00:00
1651,1,25.0,53.9,0.0,19.8,8.6,2026-03-15 08:00:00
1652,2,25.4,58.1,0.0,19.8,8.6,2026-03-15 08:00:00
1653,3,27.2,60.2,0.0,19.8,8.6,2026-03-15 08:00:00
1654,4,26.6,58.1,0.0,19.8,8.6,2026-03-15 08:00:00
1655,5,26.6,53.4,0.0,19.8,8.6,2026-03-15 08:00:00
1656,6,25.7,57.1,0.0,19.8,8.6,2026-03-15 08:00:00
1657,7,24.9,54.6,0.0,19.8,8.6,2026-03-15 08:00:00
1658,8,25.9,48.2,0.0,19.8,8.6,2026-03-15 08:00:00
1659,9,27.2,55.7,0.0,19.8,8.6,2026-03-15 08:00:00
1660,10,26.5,52.4,0.0,19.8,8.6,2026-03-15 08:00:00
1661,1,18.5,57.1,0.0,21.3,4.1,2026-03-16 08:00:00
1662,2,17.5,58.7,0.0,21.3,4.1,2026-03-16 08:00:00
1663,3,17.0,51.2,0.0,21.3,4.1,2026-03-16 08:00:00
1664,4,17.5,56.4,0.0,21.3,4.1,2026-03-16 08:00:00
1665,5,18.5,51.2,0.0,21.3,4.1,2026-03-16 08:00:00
1666,6,17.4,53.8,0.0,21.3,4.1,2026-03-16 08:00:00
1667,7,18.4,54.5,0.0,21.3,4.1,2026-03-16 08:00:00
1668,8,17.0,55.4,0.0,21.3,4.1,2026-03-16 08:00:00
1669,9,16.7,58.2,0.0,21.3,4.1,2026-03-16 08:00:00
1670,10,16.1,54.2,0.0,21.3,4.1,2026-03-16 08:00:00
1671,1,17.5,55.6,0.0,20.0,0.2,2026-03-17 08:00:00
1672,2,19.4,55.0,0.0,20.0,0.2,2026-03-17 08:00:00
1673,3,17.8,50.3,0.0,20.0,0.2,2026-03-17 08:00:00
1674,4,19.6,54.8,0.0,20.0,0.2,2026-03-17 08:00:00
1675,5,19.6,51.1,0.0,20.0,0.2,2026-03-17 08:00:00
1676,6,17.6,51.7,0.0,20.0,0.2,2026-03-17 08:00:00
1677,7,20.2,53.8,0.0,20.0,0.2,2026-03-17 08:00:00
1678,8,17.6,57.1,0.0,20.0,0.2,2026-03-17 08:00:00
1679,9,17.5,54.2,0.0,20.0,0.2,2026-03-17 08:00:00
1680,10,19.2,49.3,0.0,20.0,0.2,2026-03-17 08:00:00
1681,1,33.6,53.8,0.0,20.7,3.2,2026-03-18 08:00:00
1682,2,33.9,55.9,0.0,20.7,3.2,2026-03-18 08:00:00
1683,3,33.2,53.4,0.0,20.7,3.2,2026-03-18 08:00:00
1684,4,32.7,51.6,0.0,20.7,3.2,2026-03-18 08:00:00
1685,5,34.6,59.2,0.0,20.7,3.2,2026-03-18 08:00:00
1686,6,32.9,53.7,0.0,20.7,3.2,2026-03-18 08:00:00
1687,7,33.9,56.1,0.0,20.7,3.2,2026-03-18 08:00:00
1688,8,34.4,58.1,0.0,20.7,3.2,2026-03-18 08:00:00
1689,9,32.5,58.3,0.0,20.7,3.2,2026-03-18 08:00:00
1690,10,32.5,54.0,0.0,20.7,3.2,2026-03-18 08:00:00
1691,1,23.5,56.2,0.0,19.1,3.2,2026-03-19 08:00:00
1692,2,24.3,51.0,0.0,19.1,3.2,2026-03-19 08:00:00
1693,3,23.3,56.2,0.0,19.1,3.2,2026-03-19 08:00:00
1694,4,22.7,49.9,0.0,19.1,3.2,2026-03-19 08:00:00
1695,5,23.0,57.0,0.0,19.1,3.2,2026-03-19 08:00:00
1696,6,24.1,47.3,0.0,19.1,3.2,2026-03-19 08:00:00
1697,7,22.5,50.9,0.0,19.1,3.2,2026-03-19 08:00:00
1698,8,22.9,53.3,0.0,19.1,3.2,2026-03-19 08:00:00
1699,9,21.7,52.4,0.0,19.1,3.2,2026-03-19 08:00:00
1700,10,23.7,55.2,0.0,19.1,3.2,2026-03-19 08:00:00
1701,1,28.1,50.8,0.0,23.1,2.6,2026-03-20 08:00:00
1702,2,28.4,51.3,0.0,23.1,2.6,2026-03-20 08:00:00
1703,3,26.5,57.7,0.0,23.1,2.6,2026-03-20 08:00:00
1704,4,29.1,58.2,0.0,23.1,2.6,2026-03-20 08:00:00
1705,5,29.1,58.3,0.0,23.1,2.6,2026-03-20 08:00:00
1706,6,26.8,49.1,0.0,23.1,2.6,2026-03-20 08:00:00
1707,7,26.8,55.6,0.0,23.1,2.6,2026-03-20 08:00:00
1708,8,27.3,52.5,0.0,23.1,2.6,2026-03-20 08:00:00
1709,9,26.0,53.6,0.0,23.1,2.6,2026-03-20 08:00:00
1710,10,27.6,60.7,0.0,23.1,2.6,2026-03-20 08:00:00
1711,1,28.4,49.9,0.0,17.9,6.3,2026-03-21 08:00:00
1712,2,27.8,54.9,0.0,17.9,6.3,2026-03-21 08:00:00
1713,3,29.0,52.2,0.0,17.9,6.3,2026-03-21 08:00:00
1714,4,28.5,54.1,0.0,17.9,6.3,2026-03-21 08:00:00
1715,5,27.7,54.6,0.0,17.9,6.3,2026-03-21 08:00:00
1716,6,28.5,51.4,0.0,17.9,6.3,2026-03-21 08:00:00
1717,7,30.9,58.7,0.0,17.9,6.3,2026-03-21 08:00:00
1718,8,28.7,51.1,0.0,17.9,6.3,2026-03-21 08:00:00
1719,9,27.9,53.9,0.0,17.9,6.3,2026-03-21 08:00:00
1720,10,28.4,51.9,0.0,17.9,6.3,2026-03-21 08:00:00
1721,1,20.4,56.8,0.0,22.5,11.2,2026-03-22 08:00:00
1722,2,20.6,55.2,0.0,22.5,11.2,2026-03-22 08:00:00
1723,3,18.8,55.1,0.0,22.5,11.2,2026-03-22 08:00:00
1724,4,19.8,51.3,0.0,22.5,11.2,2026-03-22 08:00:00
1725,5,20.3,55.1,0.0,22.5,11.2,2026-03-22 08:00:00
1726,6,19.2,56.3,0.0,22.5,11.2,2026-03-22 08:00:00
1727,7,21.2,57.4,0.0,22.5,11.2,2026-03-22 08:00:00
1728,8,20.6,53.4,0.0,22.5,11.2,2026-03-22 08:00:00
1729,9,20.9,52.7,0.0,22.5,11.2,2026-03-22 08:00:00
1730,10,20.4,52.6,0.0,22.5,11.2,2026-03-22 08:00:00
1731,1,20.0,56.4,0.0,23.1,13.1,2026-03-23 08:00:00
1732,2,20.4,55.6,0.0,23.1,13.1,2026-03-23 08:00:00
1733,3,21.6,53.0,0.0,23.1,13.1,2026-03-23 08:00:00
1734,4,20.9,55.5,0.0,23.1,13.1,2026-03-23 08:00:00
1735,5,20.5,53.5,0.0,23.1,13.1,2026-03-23 08:00:00
1736,6,22.3,53.1,0.0,23.1,13.1,2026-03-23 08:00:00
1737,7,20.0,53.1,0.0,23.1,13.1,2026-03-23 08:00:00
1738,8,22.1,55.3,0.0,23.1,13.1,2026-03-23 08:00:00
1739,9,21.7,56.1,0.0,23.1,13.1,2026-03-23 08:00:00
1740,10,21.0,57.0,0.0,23.1,13.1,2026-03-23 08:00:00
1741,1,24.7,57.5,0.0,22.0,3.7,2026-03-24 08:00:00
1742,2,24.1,53.4,0.0,22.0,3.7,2026-03-24 08:00:00
1743,3,24.8,54.9,0.0,22.0,3.7,2026-03-24 08:00:00
1744,4,24.3,57.8,0.0,22.0,3.7,2026-03-24 08:00:00
1745,5,24.6,58.2,0.0,22.0,3.7,2026-03-24 08:00:00
1746,6,25.6,49.3,0.0,22.0,3.7,2026-03-24 08:00:00
1747,7,25.3,54.3,0.0,22.0,3.7,2026-03-24 08:00:00
1748,8,24.4,55.5,0.0,22.0,3.7,2026-03-24 08:00:00
1749,9,25.9,55.4,0.0,22.0,3.7,2026-03-24 08:00:00
1750,10,24.8,56.6,0.0,22.0,3.7,2026-03-24 08:00:00
1751,1,27.6,54.1,0.0,18.3,1.3,2026-03-25 08:00:00
1752,2,27.5,55.1,0.0,18.3,1.3,2026-03-25 08:00:00
1753,3,26.4,53.6,0.0,18.3,1.3,2026-03-25 08:00:00
1754,4,27.1,55.4,0.0,18.3,1.3,2026-03-25 08:00:00
1755,5,26.8,56.4,0.0,18.3,1.3,2026-03-25 08:00:00
1756,6,27.3,55.4,0.0,18.3,1.3,2026-03-25 08:00:00
1757,7,28.0,57.3,0.0,18.3,1.3,2026-03-25 08:00:00
1758,8,27.6,54.2,0.0,18.3,1.3,2026-03-25 08:00:00
1759,9,26.6,49.9,0.0,18.3,1.3,2026-03-25 08:00:00
1760,10,25.6,55.6,0.0,18.3,1.3,2026-03-25 08:00:00
1761,1,21.2,55.0,0.0,24.5,1.1,2026-03-26 08:00:00
1762,2,22.5,55.3,0.0,24.5,1.1,2026-03-26 08:00:00
1763,3,21.8,53.6,0.0,24.5,1.1,2026-03-26 08:00:00
1764,4,23.5,54.1,0.0,24.5,1.1,2026-03-26 08:00:00
1765,5,22.7,51.4,0.0,24.5,1.1,2026-03-26 08:00:00
1766,6,22.9,58.2,0.0,24.5,1.1,2026-03-26 08:00:00
1767,7,21.7,52.5,0.0,24.5,1.1,2026-03-26 08:00:00
1768,8,23.0,56.2,0.0,24.5,1.1,2026-03-26 08:00:00
1769,9,21.0,56.5,0.0,24.5,1.1,2026-03-26 08:00:00
1770,10,23.0,52.5,0.0,24.5,1.1,2026-03-26 08:00:00
1771,1,25.3,56.3,0.0,24.3,1.8,2026-03-27 08:00:00
1772,2,26.4,58.4,0.0,24.3,1.8,2026-03-27 08:00:00
1773,3,25.2,55.0,0.0,24.3,1.8,2026-03-27 08:00:00
1774,4,26.0,57.3,0.0,24.3,1.8,2026-03-27 08:00:00
1775,5,26.4,52.3,0.0,24.3,1.8,2026-03-27 08:00:00
1776,6,24.5,55.1,0.0,24.3,1.8,2026-03-27 08:00:00
1777,7,26.9,52.7,0.0,24.3,1.8,2026-03-27 08:00:00
1778,8,25.8,58.1,0.0,24.3,1.8,2026-03-27 08:00:00
1779,9,24.5,55.9,0.0,24.3,1.8,2026-03-27 08:00:00
1780,10,24.5,57.6,0.0,24.3,1.8,2026-03-27 08:00:00
1781,1,19.3,49.7,0.0,21.7,5.3,2026-03-28 08:00:00
1782,2,18.4,54.5,0.0,21.7,5.3,2026-03-28 08:00:00
1783,3,19.0,59.5,0.0,21.7,5.3,2026-03-28 08:00:00
1784,4,18.9,57.5,0.0,21.7,5.3,2026-03-28 08:00:00
1785,5,18.9,51.3,0.0,21.7,5.3,2026-03-28 08:00:00
1786,6,19.1,58.9,0.0,21.7,5.3,2026-03-28 08:00:00
1787,7,19.4,54.0,0.0,21.7,5.3,2026-03-28 08:00:00
1788,8,18.8,57.9,0.0,21.7,5.3,2026-03-28 08:00:00
1789,9,18.2,56.1,0.0,21.7,5.3,2026-03-28 08:00:00
1790,10,18.7,59.8,0.0,21.7,5.3,2026-03-28 08:00:00
1791,1,22.5,58.9,0.0,17.8,4.5,2026-03-29 08:00:00
1792,2,22.3,54.6,0.0,17.8,4.5,2026-03-29 08:00:00
1793,3,22.5,56.0,0.0,17.8,4.5,2026-03-29 08:00:00
1794,4,23.7,58.1,0.0,17.8,4.5,2026-03-29 08:00:00
1795,5,23.4,54.2,0.0,17.8,4.5,2026-03-29 08:00:00
1796,6,23.5,58.0,0.0,17.8,4.5,2026-03-29 08:00:00
1797,7,23.4,55.6,0.0,17.8,4.5,2026-03-29 08:00:00
1798,8,23.6,55.9,0.0,17.8,4.5,2026-03-29 08:00:00
1799,9,23.7,55.2,0.0,17.8,4.5,2026-03-29 08:00:00
1800,10,23.0,54.7,0.0,17.8,4.5,2026-03-29 08:00:00
1801,1,20.3,52.2,0.0,21.2,14.2,2026-03-30 08:00:00
1802,2,21.2,54.9,0.0,21.2,14.2,2026-03-30 08:00:00
1803,3,19.2,55.8,0.0,21.2,14.2,2026-03-30 08:00:00
1804,4,19.8,61.1,0.0,21.2,14.2,2026-03-30 08:00:00
1805,5,19.4,51.0,0.0,21.2,14.2,2026-03-30 08:00:00
1806,6,19.4,58.4,0.0,21.2,14.2,2026-03-30 08:00:00
1807,7,19.3,54.2,0.0,21.2,14.2,2026-03-30 08:00:00
1808,8,19.4,56.2,0.0,21.2,14.2,2026-03-30 08:00:00
1809,9,20.6,52.1,0.0,21.2,14.2,2026-03-30 08:00:00
1810,10,20.0,52.2,0.0,21.2,14.2,2026-03-30 08:00:00
1811,1,28.7,56.5,0.0,20.3,8.4,2026-03-31 08:00:00
1812,2,29.4,49.6,0.0,20.3,8.4,2026-03-31 08:00:00
1813,3,28.9,55.0,0.0,20.3,8.4,2026-03-31 08:00:00
1814,4,28.4,53.8,0.0,20.3,8.4,2026-03-31 08:00:00
1815,5,29.5,57.4,0.0,20.3,8.4,2026-03-31 08:00:00
1816,6,29.7,55.1,0.0,20.3,8.4,2026-03-31 08:00:00
1817,7,29.1,55.7,0.0,20.3,8.4,2026-03-31 08:00:00
1818,8,28.0,54.6,0.0,20.3,8.4,2026-03-31 08:00:00
1819,9,28.5,57.7,0.0,20.3,8.4,2026-03-31 08:00:00
1820,10,27.4,54.1,0.0,20.3,8.4,2026-03-31 08:00:00
1821,1,32.6,57.3,0.0,23.9,7.1,2026-04-01 08:00:00
1822,2,33.6,56.8,0.0,23.9,7.1,2026-04-01 08:00:00
1823,3,31.9,54.8,0.0,23.9,7.1,2026-04-01 08:00:00
1824,4,34.4,55.6,0.0,23.9,7.1,2026-04-01 08:00:00
1825,5,31.9,55.2,0.0,23.9,7.1,2026-04-01 08:00:00
1826,6,32.9,57.0,0.0,23.9,7.1,2026-04-01 08:00:00
1827,7,33.7,53.2,0.0,23.9,7.1,2026-04-01 08:00:00
1828,8,33.6,56.2,0.0,23.9,7.1,2026-04-01 08:00:00
1829,9,33.6,54.3,0.0,23.9,7.1,2026-04-01 08:00:00
1830,10,33.2,56.1,0.0,23.9,7.1,2026-04-01 08:00:00
1831,1,25.1,56.4,0.0,22.3,2.2,2026-04-02 08:00:00
1832,2,25.8,48.6,0.0,22.3,2.2,2026-04-02 08:00:00
1833,3,26.8,57.4,0.0,22.3,2.2,2026-04-02 08:00:00
1834,4,25.1,55.7,0.0,22.3,2.2,2026-04-02 08:00:00
1835,5,25.7,58.0,0.0,22.3,2.2,2026-04-02 08:00:00
1836,6,26.0,60.0,0.0,22.3,2.2,2026-04-02 08:00:00
1837,7,26.2,50.6,0.0,22.3,2.2,2026-04-02 08:00:00
1838,8,25.8,53.1,0.0,22.3,2.2,2026-04-02 08:00:00
1839,9,24.3,60.1,0.0,22.3,2.2,2026-04-02 08:00:00
1840,10,27.0,58.3,0.0,22.3,2.2,2026-04-02 08:00:00
1841,1,29.2,53.4,0.0,19.3,10.5,2026-04-03 08:00:00
1842,2,29.1,53.9,0.0,19.3,10.5,2026-04-03 08:00:00
1843,3,28.7,57.1,0.0,19.3,10.5,2026-04-03 08:00:00
1844,4,30.6,57.4,0.0,19.3,10.5,2026-04-03 08:00:00
1845,5,29.8,52.3,0.0,19.3,10.5,2026-04-03 08:00:00
1846,6,29.2,56.1,0.0,19.3,10.5,2026-04-03 08:00:00
1847,7,28.9,54.5,0.0,19.3,10.5,2026-04-03 08:00:00
1848,8,29.1,59.0,0.0,19.3,10.5,2026-04-03 08:00:00
1849,9,29.5,57.2,0.0,19.3,10.5,2026-04-03 08:00:00
1850,10,29.3,52.1,0.0,19.3,10.5,2026-04-03 08:00:00
1851,1,22.7,58.0,0.0,23.2,7.9,2026-04-04 08:00:00
1852,2,23.0,57.1,0.0,23.2,7.9,2026-04-04 08:00:00
1853,3,22.5,50.4,0.0,23.2,7.9,2026-04-04 08:00:00
1854,4,23.7,53.4,0.0,23.2,7.9,2026-04-04 08:00:00
1855,5,24.8,52.8,0.0,23.2,7.9,2026-04-04 08:00:00
1856,6,20.9,53.6,0.0,23.2,7.9,2026-04-04 08:00:00
